3,30
2,30,25
1,30,25,2
1,30,25,2,8
1,30,25,2,8,13
0,30,25,2,8,13,12
0,30,25,2,8,13,12,23
0,30,25,2,8,13,12,23,28
0,30,25,2,8,13,12,23,28,32
0,30,25,2,8,13,12,23,28,32,20
0,30,25,2,8,13,12,23,28,32,20,10
0,30,25,2,8,13,12,23,28,32,20,10,25
0,30,25,2,8,13,12,23,28,32,20,10,25,0
0,30,25,2,8,13,12,23,28,32,20,10,25,0,26
5,30
5,30,27
4,30,27,33
4,30,27,33,29
3,30,27,33,29,7
3,30,27,33,29,7,6
3,30,27,33,29,7,6,17
3,30,27,33,29,7,6,17,27
3,30,27,33,29,7,6,17,27,28
2,30,27,33,29,7,6,17,27,28,31
2,30,27,33,29,7,6,17,27,28,31,16
2,30,27,33,29,7,6,17,27,28,31,16,27
2,30,27,33,29,7,6,17,27,28,31,16,27,17
2,30,27,33,29,7,6,17,27,28,31,16,27,17,23
5,8
4,8,17
4,8,17,26
3,8,17,26,0
3,8,17,26,0,7
3,8,17,26,0,7,0
2,8,17,26,0,7,0,31
1,8,17,26,0,7,0,31,28
1,8,17,26,0,7,0,31,28,0
1,8,17,26,0,7,0,31,28,0,15
1,8,17,26,0,7,0,31,28,0,15,11
0,8,17,26,0,7,0,31,28,0,15,11,2
0,8,17,26,0,7,0,31,28,0,15,11,2,19
3,33
3,33,18
3,33,18,32
2,33,18,32,11
2,33,18,32,11,12
2,33,18,32,11,12,11
2,33,18,32,11,12,11,29
2,33,18,32,11,12,11,29,29
2,33,18,32,11,12,11,29,29,28
2,33,18,32,11,12,11,29,29,28,31
2,33,18,32,11,12,11,29,29,28,31,9
2,33,18,32,11,12,11,29,29,28,31,9,18
1,33,18,32,11,12,11,29,29,28,31,9,18,26
1,33,18,32,11,12,11,29,29,28,31,9,18,26,30
