4,29
3,29,9
3,29,9,32
3,29,9,32,29
3,29,9,32,29,28
3,29,9,32,29,28,8
3,29,9,32,29,28,8,25
2,29,9,32,29,28,8,25,22
2,29,9,32,29,28,8,25,22,23
2,29,9,32,29,28,8,25,22,23,25
2,29,9,32,29,28,8,25,22,23,25,27
2,29,9,32,29,28,8,25,22,23,25,27,26
2,29,9,32,29,28,8,25,22,23,25,27,26,25
4,25
3,25,30
3,25,30,7
3,25,30,7,27
3,25,30,7,27,31
3,25,30,7,27,31,26
3,25,30,7,27,31,26,32
3,25,30,7,27,31,26,32,22
2,25,30,7,27,31,26,32,22,33
1,25,30,7,27,31,26,32,22,33,11
1,25,30,7,27,31,26,32,22,33,11,6
1,25,30,7,27,31,26,32,22,33,11,6,29
2,30
2,30,32
2,30,32,2
1,30,32,2,31
1,30,32,2,31,5
1,30,32,2,31,5,33
1,30,32,2,31,5,33,16
1,30,32,2,31,5,33,16,26
1,30,32,2,31,5,33,16,26,12
0,30,32,2,31,5,33,16,26,12,19
0,30,32,2,31,5,33,16,26,12,19,16
0,30,32,2,31,5,33,16,26,12,19,16,19
3,28
3,28,9
2,28,9,18
2,28,9,18,33
1,28,9,18,33,2
1,28,9,18,33,2,18
1,28,9,18,33,2,18,17
1,28,9,18,33,2,18,17,8
1,28,9,18,33,2,18,17,8,27
1,28,9,18,33,2,18,17,8,27,4
1,28,9,18,33,2,18,17,8,27,4,12
1,28,9,18,33,2,18,17,8,27,4,12,27
3,26
2,26,30
2,26,30,29
2,26,30,29,23
2,26,30,29,23,27
2,26,30,29,23,27,13
2,26,30,29,23,27,13,26
2,26,30,29,23,27,13,26,16
2,26,30,29,23,27,13,26,16,30
2,26,30,29,23,27,13,26,16,30,9
2,26,30,29,23,27,13,26,16,30,9,33
2,26,30,29,23,27,13,26,16,30,9,33,8
3,0
2,0,27
2,0,27,0
2,0,27,0,6
2,0,27,0,6,8
1,0,27,0,6,8,3
1,0,27,0,6,8,3,31
1,0,27,0,6,8,3,31,14
1,0,27,0,6,8,3,31,14,9
2,0,27,0,6,8,3,31,14,9,28
1,0,27,0,6,8,3,31,14,9,28,33
1,0,27,0,6,8,3,31,14,9,28,33,28
2,18
2,18,15
2,18,15,15
1,18,15,15,9
1,18,15,15,9,16
1,18,15,15,9,16,4
1,18,15,15,9,16,4,18
1,18,15,15,9,16,4,18,4
0,18,15,15,9,16,4,18,4,25
0,18,15,15,9,16,4,18,4,25,8
0,18,15,15,9,16,4,18,4,25,8,13
0,18,15,15,9,16,4,18,4,25,8,13,17
4,27
4,27,29
3,27,29,19
3,27,29,19,33
3,27,29,19,33,17
2,27,29,19,33,17,31
2,27,29,19,33,17,31,28
2,27,29,19,33,17,31,28,8
2,27,29,19,33,17,31,28,8,25
1,27,29,19,33,17,31,28,8,25,2
2,27,29,19,33,17,31,28,8,25,2,13
3,27,29,19,33,17,31,28,8,25,2,13,25
