2,27
2,27,31
3,27,31,32
3,27,31,32,32
4,30
4,30,26
3,30,26,31
3,30,26,31,17
3,30,26,31,17,27
1,17
0,17,0
0,17,0,29
0,17,0,29,5
2,32
2,32,0
2,32,0,31
2,32,0,31,17
2,30
3,29
