5,28
4,28,8
3,28,8,31
2,28,8,31,0
3,28,8,31,0,26
3,28,8,31,0,26,26
3,28,8,31,0,26,26,27
3,28,8,31,0,26,26,27,0
2,28,8,31,0,26,26,27,0,33
2,28,8,31,0,26,26,27,0,33,32
1,28,8,31,0,26,26,27,0,33,32,1
1,28,8,31,0,26,26,27,0,33,32,1,1
1,28,8,31,0,26,26,27,0,33,32,1,1,7
1,28,8,31,0,26,26,27,0,33,32,1,1,7,17
4,29
4,29,30
4,29,30,29
4,29,30,29,27
4,29,30,29,27,27
4,29,30,29,27,27,18
4,29,30,29,27,27,18,24
4,29,30,29,27,27,18,24,7
3,29,30,29,27,27,18,24,7,9
3,29,30,29,27,27,18,24,7,9,17
3,29,30,29,27,27,18,24,7,9,17,15
3,29,30,29,27,27,18,24,7,9,17,15,32
3,29,30,29,27,27,18,24,7,9,17,15,32,31
3,29,30,29,27,27,18,24,7,9,17,15,32,31,24
2,18
2,18,30
2,18,30,26
2,18,30,26,26
2,18,30,26,26,17
1,18,30,26,26,17,10
1,18,30,26,26,17,10,16
2,18,30,26,26,17,10,16,9
2,18,30,26,26,17,10,16,9,9
2,18,30,26,26,17,10,16,9,9,9
2,18,30,26,26,17,10,16,9,9,9,2
1,18,30,26,26,17,10,16,9,9,9,2,2
1,18,30,26,26,17,10,16,9,9,9,2,2,1
3,17
2,17,32
2,17,32,33
2,17,32,33,0
1,17,32,33,0,0
1,17,32,33,0,0,15
0,17,32,33,0,0,15,7
0,17,32,33,0,0,15,7,33
0,17,32,33,0,0,15,7,33,2
0,17,32,33,0,0,15,7,33,2,33
0,17,32,33,0,0,15,7,33,2,33,30
0,17,32,33,0,0,15,7,33,2,33,30,31
0,17,32,33,0,0,15,7,33,2,33,30,31,31
3,9
2,9,32
2,9,32,33
2,9,32,33,19
2,9,32,33,19,29
2,9,32,33,19,29,21
2,9,32,33,19,29,21,28
2,9,32,33,19,29,21,28,9
2,9,32,33,19,29,21,28,9,22
4,18
4,18,9
4,18,9,0
4,18,9,0,33
4,18,9,0,33,28
4,18,9,0,33,28,18
4,18,9,0,33,28,18,27
3,18,9,0,33,28,18,27,8
2,18,9,0,33,28,18,27,8,31
3,29
3,29,9
3,29,9,29
3,29,9,29,1
3,29,9,29,1,30
3,29,9,29,1,30,0
2,29,9,29,1,30,0,12
2,29,9,29,1,30,0,12,4
1,29,9,29,1,30,0,12,4,6
1,17
0,17,32
0,17,32,12
0,17,32,12,17
0,17,32,12,17,23
0,17,32,12,17,23,5
0,17,32,12,17,23,5,13
0,17,32,12,17,23,5,13,18
0,17,32,12,17,23,5,13,18,14
