2,26
2,26,28
2,26,28,31
2,26,28,31,27
1,26,28,31,27,10
1,26,28,31,27,10,17
1,26,28,31,27,10,17,3
2,26,28,31,27,10,17,3,33
2,26,28,31,27,10,17,3,33,33
2,27
1,27,18
1,27,18,16
1,27,18,16,26
1,27,18,16,26,25
0,27,18,16,26,25,3
0,27,18,16,26,25,3,23
0,27,18,16,26,25,3,23,6
3,30
3,30,30
2,30,30,28
2,30,30,28,25
2,30,30,28,25,17
1,30,30,28,25,17,3
1,30,30,28,25,17,3,0
1,30,30,28,25,17,3,0,2
4,30
3,30,32
3,30,32,31
2,30,32,31,20
2,30,32,31,20,17
2,30,32,31,20,17,27
3,30,32,31,20,17,27,1
3,30,32,31,20,17,27,1,2
3,26
2,26,29
2,26,29,1
2,26,29,1,20
2,26,29,1,20,19
2,26,29,1,20,19,9
1,26,29,1,20,19,9,7
1,26,29,1,20,19,9,7,11
2,4
2,4,1
1,4,1,21
1,4,1,21,31
1,4,1,21,31,9
1,4,1,21,31,9,12
1,4,1,21,31,9,12,31
2,29
1,29,2
2,29,2,10
2,29,2,10,12
1,29,2,10,12,27
1,29,2,10,12,27,12
1,29,2,10,12,27,12,5
2,29,2,10,12,27,12,5,22
2,0
1,0,25
1,0,25,7
1,0,25,7,32
1,0,25,7,32,25
1,0,25,7,32,25,29
0,0,25,7,32,25,29,22
0,0,25,7,32,25,29,22,30
5,29
4,29,33
4,29,33,27
4,29,33,27,0
3,29
2,29,17
2,29,17,28
2,29,17,28,32
1,0
0,0,28
0,0,28,30
3,33
3,33,30
2,33,30,0
