4,28
4,28,0
4,28,0,10
4,28,0,10,31
3,28,0,10,31,32
2,28,0,10,31,32,30
2,28,0,10,31,32,30,9
2,28,0,10,31,32,30,9,1
1,28,0,10,31,32,30,9,1,14
1,28,0,10,31,32,30,9,1,14,1
1,28,0,10,31,32,30,9,1,14,1,24
2,28,0,10,31,32,30,9,1,14,1,24,17
3,28,0,10,31,32,30,9,1,14,1,24,17,17
3,17
2,17,33
1,17,33,25
1,17,33,25,19
1,17,33,25,19,29
1,17,33,25,19,29,29
1,17,33,25,19,29,29,19
1,17,33,25,19,29,29,19,22
1,17,33,25,19,29,29,19,22,33
1,17,33,25,19,29,29,19,22,33,30
0,17,33,25,19,29,29,19,22,33,30,16
0,17,33,25,19,29,29,19,22,33,30,16,31
0,17,33,25,19,29,29,19,22,33,30,16,31,16
0,17,33,25,19,29,29,19,22,33,30,16,31,16,20
5,29
5,29,28
4,29,28,0
3,29,28,0,33
3,29,28,0,33,7
3,29,28,0,33,7,15
3,29,28,0,33,7,15,9
3,29,28,0,33,7,15,9,27
2,29,28,0,33,7,15,9,27,18
2,29,28,0,33,7,15,9,27,18,30
1,29,28,0,33,7,15,9,27,18,30,19
1,29,28,0,33,7,15,9,27,18,30,19,18
1,29,28,0,33,7,15,9,27,18,30,19,18,16
0,29,28,0,33,7,15,9,27,18,30,19,18,16,23
3,28
3,28,18
3,28,18,0
3,28,18,0,18
2,28,18,0,18,9
2,28,18,0,18,9,25
2,28,18,0,18,9,25,27
1,28,18,0,18,9,25,27,15
1,28,18,0,18,9,25,27,15,26
1,28,18,0,18,9,25,27,15,26,14
1,28,18,0,18,9,25,27,15,26,14,32
0,28,18,0,18,9,25,27,15,26,14,32,4
0,28,18,0,18,9,25,27,15,26,14,32,4,23
0,28,18,0,18,9,25,27,15,26,14,32,4,23,6
