2,6
3,6,33
3,6,33,33
2,6,33,33,31
2,6,33,33,31,30
2,6,33,33,31,30,9
2,6,33,33,31,30,9,17
2,6,33,33,31,30,9,17,29
2,6,33,33,31,30,9,17,29,33
3,32
2,32,33
2,32,33,27
1,32,33,27,29
1,32,33,27,29,31
1,32,33,27,29,31,26
1,32,33,27,29,31,26,0
1,32,33,27,29,31,26,0,26
1,32,33,27,29,31,26,0,26,30
2,9
2,9,17
2,9,17,17
2,9,17,17,27
2,9,17,17,27,18
2,9,17,17,27,18,1
2,9,17,17,27,18,1,1
2,9,17,17,27,18,1,1,32
2,9,17,17,27,18,1,1,32,28
0,1
0,1,16
0,1,16,18
0,1,16,18,3
0,1,16,18,3,18
0,1,16,18,3,18,1
0,1,16,18,3,18,1,21
0,1,16,18,3,18,1,21,20
3,31
3,31,32
3,31,32,6
2,31,32,6,19
2,31,32,6,19,20
2,31,32,6,19,20,31
2,31,32,6,19,20,31,1
2,31,32,6,19,20,31,1,18
3,31,32,6,19,20,31,1,18,10
3,31,32,6,19,20,31,1,18,10,7
2,31,32,6,19,20,31,1,18,10,7,10
3,31,32,6,19,20,31,1,18,10,7,10,33
2,31,32,6,19,20,31,1,18,10,7,10,33,33
2,31,32,6,19,20,31,1,18,10,7,10,33,33,25
2,31,32,6,19,20,31,1,18,10,7,10,33,33,25,5
2,31,32,6,19,20,31,1,18,10,7,10,33,33,25,5,26
2,31,32,6,19,20,31,1,18,10,7,10,33,33,25,5,26,8
4,29
3,29,9
3,29,9,18
2,29,9,18,27
1,29,9,18,27,2
1,29,9,18,27,2,32
1,29,9,18,27,2,32,9
1,29,9,18,27,2,32,9,6
1,29,9,18,27,2,32,9,6,27
1,29,9,18,27,2,32,9,6,27,32
1,29,9,18,27,2,32,9,6,27,32,33
1,29,9,18,27,2,32,9,6,27,32,33,17
1,29,9,18,27,2,32,9,6,27,32,33,17,26
1,29,9,18,27,2,32,9,6,27,32,33,17,26,10
1,29,9,18,27,2,32,9,6,27,32,33,17,26,10,17
1,29,9,18,27,2,32,9,6,27,32,33,17,26,10,17,13
2,29,9,18,27,2,32,9,6,27,32,33,17,26,10,17,13,8
3,29
2,29,26
2,29,26,30
2,29,26,30,13
2,29,26,30,13,0
2,29,26,30,13,0,7
2,29,26,30,13,0,7,5
1,29,26,30,13,0,7,5,25
0,29,26,30,13,0,7,5,25,18
0,29,26,30,13,0,7,5,25,18,33
0,29,26,30,13,0,7,5,25,18,33,17
0,29,26,30,13,0,7,5,25,18,33,17,13
0,29,26,30,13,0,7,5,25,18,33,17,13,24
