3,18
3,18,27
2,18,27,33
2,18,27,33,19
2,18,27,33,19,27
1,18,27,33,19,27,14
1,18,27,33,19,27,14,29
1,18,27,33,19,27,14,29,31
1,18,27,33,19,27,14,29,31,31
1,18,27,33,19,27,14,29,31,31,7
1,18,27,33,19,27,14,29,31,31,7,30
1,18,27,33,19,27,14,29,31,31,7,30,29
1,18,27,33,19,27,14,29,31,31,7,30,29,14
2,17
2,17,0
1,17,0,27
1,17,0,27,3
0,17,0,27,3,14
0,17,0,27,3,14,7
0,17,0,27,3,14,7,17
0,17,0,27,3,14,7,17,32
0,17,0,27,3,14,7,17,32,26
0,17,0,27,3,14,7,17,32,26,28
0,17,0,27,3,14,7,17,32,26,28,30
0,17,0,27,3,14,7,17,32,26,28,30,12
0,17,0,27,3,14,7,17,32,26,28,30,12,6
3,8
3,8,29
3,8,29,17
3,8,29,17,33
2,8,29,17,33,30
2,8,29,17,33,30,14
3,8,29,17,33,30,14,0
2,8,29,17,33,30,14,0,33
2,8,29,17,33,30,14,0,33,1
3,8,29,17,33,30,14,0,33,1,18
3,8,29,17,33,30,14,0,33,1,18,18
3,8,29,17,33,30,14,0,33,1,18,18,18
3,8,29,17,33,30,14,0,33,1,18,18,18,12
3,8,29,17,33,30,14,0,33,1,18,18,18,12,15
3,32
2,32,25
1,32,25,6
1,32,25,6,1
1,32,25,6,1,30
1,32,25,6,1,30,6
1,32,25,6,1,30,6,17
1,32,25,6,1,30,6,17,25
1,32,25,6,1,30,6,17,25,28
1,32,25,6,1,30,6,17,25,28,7
1,32,25,6,1,30,6,17,25,28,7,1
1,32,25,6,1,30,6,17,25,28,7,1,15
1,32,25,6,1,30,6,17,25,28,7,1,15,3
0,32,25,6,1,30,6,17,25,28,7,1,15,3,10
