3,30
2,30,28
2,30,28,26
2,30,28,26,31
2,30,28,26,31,8
2,30,28,26,31,8,5
1,30,28,26,31,8,5,1
0,30,28,26,31,8,5,1,16
0,30,28,26,31,8,5,1,16,19
0,30,28,26,31,8,5,1,16,19,6
0,30,28,26,31,8,5,1,16,19,6,27
3,30
3,30,32
2,30,32,0
2,30,32,0,31
2,30,32,0,31,17
2,30,32,0,31,17,32
2,30,32,0,31,17,32,9
2,30,32,0,31,17,32,9,8
2,30,32,0,31,17,32,9,8,30
2,30,32,0,31,17,32,9,8,30,19
2,30,32,0,31,17,32,9,8,30,19,7
3,28
2,28,27
2,28,27,29
2,28,27,29,25
2,28,27,29,25,28
2,28,27,29,25,28,26
2,28,27,29,25,28,26,0
2,28,27,29,25,28,26,0,8
3,28,27,29,25,28,26,0,8,18
2,28,27,29,25,28,26,0,8,18,6
2,28,27,29,25,28,26,0,8,18,6,18
4,29
3,29,32
2,29,32,0
2,29,32,0,10
1,29,32,0,10,27
1,29,32,0,10,27,12
1,29,32,0,10,27,12,22
1,29,32,0,10,27,12,22,18
0,29,32,0,10,27,12,22,18,30
0,29,32,0,10,27,12,22,18,30,7
0,29,32,0,10,27,12,22,18,30,7,24
0,29,32,0,10,27,12,22,18,30,7,24,29
