4,27
4,27,0
4,27,0,31
4,27,0,31,17
4,27,0,31,17,33
3,27,0,31,17,33,30
3,27,0,31,17,33,30,14
2,27,0,31,17,33,30,14,28
2,27,0,31,17,33,30,14,28,13
2,27,0,31,17,33,30,14,28,13,17
2,27,0,31,17,33,30,14,28,13,17,13
2,27,0,31,17,33,30,14,28,13,17,13,21
2,27,0,31,17,33,30,14,28,13,17,13,21,6
2,27,0,31,17,33,30,14,28,13,17,13,21,6,0
3,27,0,31,17,33,30,14,28,13,17,13,21,6,0,25
3,27,0,31,17,33,30,14,28,13,17,13,21,6,0,25,29
3,32
3,32,26
2,32,26,26
2,32,26,26,19
1,32,26,26,19,9
1,32,26,26,19,9,33
1,32,26,26,19,9,33,28
1,32,26,26,19,9,33,28,10
1,32,26,26,19,9,33,28,10,31
1,32,26,26,19,9,33,28,10,31,6
1,32,26,26,19,9,33,28,10,31,6,30
1,32,26,26,19,9,33,28,10,31,6,30,0
1,32,26,26,19,9,33,28,10,31,6,30,0,6
1,32,26,26,19,9,33,28,10,31,6,30,0,6,33
0,32,26,26,19,9,33,28,10,31,6,30,0,6,33,25
0,32,26,26,19,9,33,28,10,31,6,30,0,6,33,25,22
3,29
3,29,1
3,29,1,33
3,29,1,33,26
3,29,1,33,26,5
3,29,1,33,26,5,21
3,29,1,33,26,5,21,5
3,29,1,33,26,5,21,5,10
3,29,1,33,26,5,21,5,10,2
2,29,1,33,26,5,21,5,10,2,15
1,29,1,33,26,5,21,5,10,2,15,9
1,29,1,33,26,5,21,5,10,2,15,9,7
1,29,1,33,26,5,21,5,10,2,15,9,7,30
0,29,1,33,26,5,21,5,10,2,15,9,7,30,31
1,29,1,33,26,5,21,5,10,2,15,9,7,30,31,8
2,29,1,33,26,5,21,5,10,2,15,9,7,30,31,8,8
3,0
3,0,28
3,0,28,29
2,0,28,29,32
2,0,28,29,32,16
2,0,28,29,32,16,16
2,0,28,29,32,16,16,25
2,0,28,29,32,16,16,25,9
2,0,28,29,32,16,16,25,9,1
2,0,28,29,32,16,16,25,9,1,32
1,0,28,29,32,16,16,25,9,1,32,22
1,0,28,29,32,16,16,25,9,1,32,22,23
0,0,28,29,32,16,16,25,9,1,32,22,23,6
0,0,28,29,32,16,16,25,9,1,32,22,23,6,27
0,0,28,29,32,16,16,25,9,1,32,22,23,6,27,20
0,0,28,29,32,16,16,25,9,1,32,22,23,6,27,20,8
