4,30
4,30,27
4,30,27,25
4,30,27,25,30
3,30,27,25,30,33
3,30,27,25,30,33,31
3,30,27,25,30,33,31,7
3,30,27,25,30,33,31,7,15
3,30,27,25,30,33,31,7,15,15
2,30,27,25,30,33,31,7,15,15,28
2,30,27,25,30,33,31,7,15,15,28,33
1,30,27,25,30,33,31,7,15,15,28,33,22
1,30,27,25,30,33,31,7,15,15,28,33,22,8
4,26
4,26,27
3,26,27,29
3,26,27,29,9
2,26,27,29,9,1
2,26,27,29,9,1,16
2,26,27,29,9,1,16,29
2,26,27,29,9,1,16,29,31
2,26,27,29,9,1,16,29,31,9
2,26,27,29,9,1,16,29,31,9,25
2,26,27,29,9,1,16,29,31,9,25,1
2,26,27,29,9,1,16,29,31,9,25,1,32
2,26,27,29,9,1,16,29,31,9,25,1,32,20
3,29
3,29,27
3,29,27,32
2,29,27,32,18
1,29,27,32,18,11
1,29,27,32,18,11,27
1,29,27,32,18,11,27,2
1,29,27,32,18,11,27,2,28
1,29,27,32,18,11,27,2,28,21
1,29,27,32,18,11,27,2,28,21,6
1,29,27,32,18,11,27,2,28,21,6,33
0,29,27,32,18,11,27,2,28,21,6,33,15
0,29,27,32,18,11,27,2,28,21,6,33,15,5
3,33
3,33,21
3,33,21,24
4,33,21,24,3
4,33,21,24,3,6
4,33,21,24,3,6,7
4,33,21,24,3,6,7,1
3,33,21,24,3,6,7,1,26
3,33,21,24,3,6,7,1,26,26
3,33,21,24,3,6,7,1,26,26,6
2,33,21,24,3,6,7,1,26,26,6,28
2,33,21,24,3,6,7,1,26,26,6,28,7
2,33,21,24,3,6,7,1,26,26,6,28,7,18
2,33,21,24,3,6,7,1,26,26,6,28,7,18,4
