5,0
4,0,27
4,0,27,10
3,0,27,10,31
3,0,27,10,31,30
3,0,27,10,31,30,18
2,0,27,10,31,30,18,16
2,0,27,10,31,30,18,16,13
3,0,27,10,31,30,18,16,13,8
2,0,27,10,31,30,18,16,13,8,1
3,27
2,27,20
1,27,20,13
1,27,20,13,31
1,27,20,13,31,26
0,27,20,13,31,26,17
0,27,20,13,31,26,17,12
0,27,20,13,31,26,17,12,5
0,27,20,13,31,26,17,12,5,0
0,27,20,13,31,26,17,12,5,0,18
2,8
2,8,33
2,8,33,0
1,8,33,0,17
1,8,33,0,17,17
1,8,33,0,17,17,12
1,8,33,0,17,17,12,25
1,8,33,0,17,17,12,25,18
0,8,33,0,17,17,12,25,18,1
0,8,33,0,17,17,12,25,18,1,26
3,29
3,29,33
3,29,33,29
2,29,33,29,28
2,29,33,29,28,17
2,29,33,29,28,17,10
1,29,33,29,28,17,10,25
1,29,33,29,28,17,10,25,26
0,29,33,29,28,17,10,25,26,30
