2,30
1,30,7
1,30,7,6
0,30,7,6,15
0,30,7,6,15,16
0,30,7,6,15,16,32
0,30,7,6,15,16,32,11
0,30,7,6,15,16,32,11,0
0,30,7,6,15,16,32,11,0,2
0,30,7,6,15,16,32,11,0,2,3
0,30,7,6,15,16,32,11,0,2,3,29
2,18
2,18,26
2,18,26,8
2,18,26,8,33
2,18,26,8,33,31
2,18,26,8,33,31,26
2,18,26,8,33,31,26,11
2,18,26,8,33,31,26,11,8
2,18,26,8,33,31,26,11,8,18
1,18,26,8,33,31,26,11,8,18,28
1,18,26,8,33,31,26,11,8,18,28,28
5,18
4,18,29
4,18,29,29
4,18,29,29,33
3,18,29,29,33,31
2,18,29,29,33,31,32
2,18,29,29,33,31,32,30
2,18,29,29,33,31,32,30,29
2,18,29,29,33,31,32,30,29,8
2,18,29,29,33,31,32,30,29,8,7
2,18,29,29,33,31,32,30,29,8,7,7
4,30
3,30,8
3,30,8,33
2,30,8,33,17
2,30,8,33,17,15
2,30,8,33,17,15,27
2,30,8,33,17,15,27,27
2,30,8,33,17,15,27,27,17
2,30,8,33,17,15,27,27,17,14
2,30,8,33,17,15,27,27,17,14,16
2,30,8,33,17,15,27,27,17,14,16,14
2,30,8,33,17,15,27,27,17,14,16,14,31
