3,28
2,28,27
1,28,27,8
1,28,27,8,5
1,28,27,8,5,16
0,28,27,8,5,16,26
3,28
3,28,8
3,28,8,7
3,28,8,7,1
4,28,8,7,1,19
4,28,8,7,1,19,30
3,26
3,26,17
3,26,17,32
2,26,17,32,23
2,26,17,32,23,7
2,26,17,32,23,7,8
2,26,17,32,23,7,8,30
3,32
3,32,28
2,32,28,26
1,32,28,26,1
1,32,28,26,1,12
0,32,28,26,1,12,19
0,32,28,26,1,12,19,6
4,29
4,29,17
4,29,17,17
4,29,17,17,10
4,29,17,17,10,6
4,29,17,17,10,6,15
4,29,17,17,10,6,15,3
5,29,17,17,10,6,15,3,13
5,29,17,17,10,6,15,3,13,2
4,25
4,25,28
4,25,28,32
3,25,28,32,31
3,25,28,32,31,31
3,25,28,32,31,31,17
3,25,28,32,31,31,17,29
3,25,28,32,31,31,17,29,29
4,25,28,32,31,31,17,29,29,25
3,30
3,30,32
3,30,32,30
2,30,32,30,7
1,30,32,30,7,3
0,30,32,30,7,3,26
0,30,32,30,7,3,26,16
0,30,32,30,7,3,26,16,2
0,30,32,30,7,3,26,16,2,0
2,28
2,28,30
2,28,30,26
1,28,30,26,1
1,28,30,26,1,18
1,28,30,26,1,18,28
0,28,30,26,1,18,28,13
0,28,30,26,1,18,28,13,25
0,28,30,26,1,18,28,13,25,12
