3,18
3,18,8
2,18,8,21
2,18,8,21,9
2,18,8,21,9,13
2,18,8,21,9,13,33
2,18,8,21,9,13,33,27
1,18
1,18,12
1,18,12,32
1,18,12,32,21
1,18,12,32,21,4
1,18,12,32,21,4,19
0,18,12,32,21,4,19,15
2,17
2,17,31
1,17,31,25
0,17,31,25,21
0,17,31,25,21,13
0,17,31,25,21,13,17
3,32
3,32,31
2,32,31,33
2,32,31,33,31
1,32,31,33,31,23
1,32,31,33,31,23,22
1,32,31,33,31,23,22,1
