2,27
2,27,8
2,27,8,26
2,27,8,26,26
2,27,8,26,26,24
2,27,8,26,26,24,29
2,27,8,26,26,24,29,31
2,27,8,26,26,24,29,31,33
2,27,8,26,26,24,29,31,33,11
1,27,8,26,26,24,29,31,33,11,0
0,27,8,26,26,24,29,31,33,11,0,9
2,31
2,31,1
2,31,1,1
2,31,1,1,0
2,31,1,1,0,30
1,31,1,1,0,30,16
1,31,1,1,0,30,16,6
1,31,1,1,0,30,16,6,10
1,31,1,1,0,30,16,6,10,24
0,31,1,1,0,30,16,6,10,24,27
0,31,1,1,0,30,16,6,10,24,27,18
3,30
3,30,0
3,30,0,5
2,30,0,5,25
2,30,0,5,25,33
2,30,0,5,25,33,15
2,30,0,5,25,33,15,17
1,30,0,5,25,33,15,17,14
1,30,0,5,25,33,15,17,14,32
1,30,0,5,25,33,15,17,14,32,10
1,30,0,5,25,33,15,17,14,32,10,10
3,30
2,30,31
2,30,31,5
1,30,31,5,7
1,30,31,5,7,7
1,30,31,5,7,7,8
1,30,31,5,7,7,8,16
1,30,31,5,7,7,8,16,32
1,30,31,5,7,7,8,16,32,6
0,30,31,5,7,7,8,16,32,6,8
1,30,31,5,7,7,8,16,32,6,8,28
4,29
4,29,26
3,29,26,28
3,29,26,28,17
2,29,26,28,17,27
2,29,26,28,17,27,32
3,28
3,28,31
2,28,31,32
1,28,31,32,1
1,28,31,32,1,33
2,28,31,32,1,33,29
2,27
1,27,28
1,27,28,2
0,27,28,2,6
0,27,28,2,6,0
4,30
3,30,7
3,30,7,31
3,30,7,31,30
3,30,7,31,30,27
3,30,7,31,30,27,0
3,30
3,30,17
2,30,17,28
2,30,17,28,29
2,30,17,28,29,8
2,30,17,28,29,8,30
3,30,17,28,29,8,30,3
3,30,17,28,29,8,30,3,2
3,30,17,28,29,8,30,3,2,0
3,27
2,27,33
2,27,33,25
2,27,33,25,22
2,27,33,25,22,26
1,27,33,25,22,26,20
0,27,33,25,22,26,20,6
0,27,33,25,22,26,20,6,27
0,27,33,25,22,26,20,6,27,5
2,30
2,30,28
1,30,28,18
1,30,28,18,1
1,30,28,18,1,28
1,30,28,18,1,28,21
0,30,28,18,1,28,21,3
0,30,28,18,1,28,21,3,2
0,30,28,18,1,28,21,3,2,15
4,0
3,0,30
3,0,30,8
3,0,30,8,29
2,0,30,8,29,10
2,0,30,8,29,10,1
2,0,30,8,29,10,1,18
3,0,30,8,29,10,1,18,21
2,0,30,8,29,10,1,18,21,15
