4,28
4,28,26
3,28,26,8
3,28,26,8,32
3,28,26,8,32,31
3,28,26,8,32,31,33
2,28,26,8,32,31,33,18
2,28,26,8,32,31,33,18,6
2,28,26,8,32,31,33,18,6,17
2,30
2,30,29
2,30,29,19
2,30,29,19,21
2,30,29,19,21,3
1,30,29,19,21,3,16
0,30,29,19,21,3,16,11
0,30,29,19,21,3,16,11,33
0,30,29,19,21,3,16,11,33,27
4,30
4,30,17
3,30,17,32
2,30,17,32,25
2,30,17,32,25,2
1,30,17,32,25,2,29
1,30,17,32,25,2,29,11
1,30,17,32,25,2,29,11,18
1,30,17,32,25,2,29,11,18,13
3,27
3,27,27
3,27,27,26
3,27,27,26,32
2,27,27,26,32,17
2,27,27,26,32,17,33
1,27,27,26,32,17,33,19
0,27,27,26,32,17,33,19,14
