5,27
5,27,28
4,27,28,33
4,27,28,33,0
4,8
3,8,28
3,8,28,33
2,8,28,33,27
2,8,28,33,27,27
2,18
1,18,33
0,18,33,21
0,18,33,21,0
0,18,33,21,0,14
4,30
3,30,28
4,30,28,18
4,30,28,18,30
3,30,28,18,30,29
4,17
3,17,18
3,17,18,26
3,17,18,26,28
2,17,18,26,28,21
2,17,18,26,28,21,12
2,17,18,26,28,21,12,16
2,17,18,26,28,21,12,16,29
2,17,18,26,28,21,12,16,29,29
2,17,18,26,28,21,12,16,29,29,30
2,17,18,26,28,21,12,16,29,29,30,27
2,17,18,26,28,21,12,16,29,29,30,27,30
3,30
3,30,27
2,30,27,33
1,30,27,33,31
1,30,27,33,31,18
1,30,27,33,31,18,1
1,30,27,33,31,18,1,16
1,30,27,33,31,18,1,16,16
0,30,27,33,31,18,1,16,16,11
0,30,27,33,31,18,1,16,16,11,25
0,30,27,33,31,18,1,16,16,11,25,31
0,30,27,33,31,18,1,16,16,11,25,31,20
3,32
2,32,17
2,32,17,14
1,32,17,14,24
1,32,17,14,24,1
1,32,17,14,24,1,9
1,32,17,14,24,1,9,32
1,32,17,14,24,1,9,32,33
0,32,17,14,24,1,9,32,33,11
0,32,17,14,24,1,9,32,33,11,27
0,32,17,14,24,1,9,32,33,11,27,31
4,29
3,29,32
3,29,32,28
2,29,32,28,33
2,29,32,28,33,18
2,29,32,28,33,18,18
2,29,32,28,33,18,18,0
2,29,32,28,33,18,18,0,23
1,29,32,28,33,18,18,0,23,30
1,29,32,28,33,18,18,0,23,30,17
1,29,32,28,33,18,18,0,23,30,17,29
0,29,32,28,33,18,18,0,23,30,17,29,8
