3,28
3,28,0
3,28,0,26
2,28,0,26,7
2,28,0,26,7,32
2,28,0,26,7,32,31
2,28,0,26,7,32,31,10
2,28,0,26,7,32,31,10,2
2,28,0,26,7,32,31,10,2,17
1,28,0,26,7,32,31,10,2,17,17
2,28,0,26,7,32,31,10,2,17,17,16
2,28,0,26,7,32,31,10,2,17,17,16,16
3,8
3,8,18
2,8,18,29
2,8,18,29,32
2,8,18,29,32,26
2,8,18,29,32,26,19
2,8,18,29,32,26,19,31
3,8,18,29,32,26,19,31,24
3,8,18,29,32,26,19,31,24,24
3,8,18,29,32,26,19,31,24,24,16
3,8,18,29,32,26,19,31,24,24,16,28
3,8,18,29,32,26,19,31,24,24,16,28,27
4,28
3,28,26
3,28,26,31
2,28,26,31,29
2,28,26,31,29,7
2,28,26,31,29,7,29
2,28,26,31,29,7,29,2
2,28,26,31,29,7,29,2,9
2,28,26,31,29,7,29,2,9,17
2,28,26,31,29,7,29,2,9,17,30
3,28,26,31,29,7,29,2,9,17,30,18
3,28,26,31,29,7,29,2,9,17,30,18,27
3,33
2,33,31
2,33,31,30
1,33,31,30,21
1,33,31,30,21,10
0,33,31,30,21,10,2
0,33,31,30,21,10,2,9
0,33,31,30,21,10,2,9,32
0,33,31,30,21,10,2,9,32,16
0,33,31,30,21,10,2,9,32,16,1
0,33,31,30,21,10,2,9,32,16,1,33
5,8
4,8,27
3,8,27,5
2,8,27,5,26
2,8,27,5,26,5
1,8,27,5,26,5,32
1,8,27,5,26,5,32,2
1,8,27,5,26,5,32,2,2
1,8,27,5,26,5,32,2,2,26
1,8,27,5,26,5,32,2,2,26,12
2,8,27,5,26,5,32,2,2,26,12,10
1,8,27,5,26,5,32,2,2,26,12,10,28
1,8,27,5,26,5,32,2,2,26,12,10,28,9
0,8,27,5,26,5,32,2,2,26,12,10,28,9,21
0,8,27,5,26,5,32,2,2,26,12,10,28,9,21,25
0,8,27,5,26,5,32,2,2,26,12,10,28,9,21,25,24
0,8,27,5,26,5,32,2,2,26,12,10,28,9,21,25,24,9
3,26
3,26,9
3,26,9,10
2,26,9,10,29
2,26,9,10,29,6
