2,0
1,0,27
1,0,27,28
1,0,27,28,10
1,0,27,28,10,5
1,0,27,28,10,5,2
1,0,27,28,10,5,2,24
1,0,27,28,10,5,2,24,26
1,0,27,28,10,5,2,24,26,5
1,0,27,28,10,5,2,24,26,5,0
1,0,27,28,10,5,2,24,26,5,0,27
1,0,27,28,10,5,2,24,26,5,0,27,32
2,0,27,28,10,5,2,24,26,5,0,27,32,18
2,0,27,28,10,5,2,24,26,5,0,27,32,18,19
4,30
3,30,31
2,30,31,32
2,30,31,32,28
2,30,31,32,28,33
2,30,31,32,28,33,21
2,30,31,32,28,33,21,25
2,30,31,32,28,33,21,25,1
2,30,31,32,28,33,21,25,1,11
2,30,31,32,28,33,21,25,1,11,5
2,30,31,32,28,33,21,25,1,11,5,8
2,30,31,32,28,33,21,25,1,11,5,8,19
2,30,31,32,28,33,21,25,1,11,5,8,19,14
3,30,31,32,28,33,21,25,1,11,5,8,19,14,14
3,32
3,32,29
2,32,29,19
2,32,29,19,13
1,32,29,19,13,10
1,32,29,19,13,10,22
1,32,29,19,13,10,22,11
0,32,29,19,13,10,22,11,22
0,32,29,19,13,10,22,11,22,21
0,32,29,19,13,10,22,11,22,21,33
0,32,29,19,13,10,22,11,22,21,33,20
0,32,29,19,13,10,22,11,22,21,33,20,17
0,32,29,19,13,10,22,11,22,21,33,20,17,17
0,32,29,19,13,10,22,11,22,21,33,20,17,17,0
3,33
2,33,32
1,33,32,31
1,33,32,31,28
1,33,32,31,28,30
1,33,32,31,28,30,7
1,33,32,31,28,30,7,24
1,33,32,31,28,30,7,24,29
1,33,32,31,28,30,7,24,29,13
1,33,32,31,28,30,7,24,29,13,11
0,33,32,31,28,30,7,24,29,13,11,15
0,33,32,31,28,30,7,24,29,13,11,15,18
0,33,32,31,28,30,7,24,29,13,11,15,18,15
3,18
3,18,1
2,18,1,25
3,18,1,25,12
2,18,1,25,12,19
2,18,1,25,12,19,33
3,18,1,25,12,19,33,0
3,18,1,25,12,19,33,0,33
3,18,1,25,12,19,33,0,33,17
4,18,1,25,12,19,33,0,33,17,11
4,18,1,25,12,19,33,0,33,17,11,29
3,9
2,9,18
2,9,18,30
2,9,18,30,8
2,9,18,30,8,28
2,9,18,30,8,28,33
2,9,18,30,8,28,33,29
2,9,18,30,8,28,33,29,29
2,9,18,30,8,28,33,29,29,30
2,9,18,30,8,28,33,29,29,30,13
2,9,18,30,8,28,33,29,29,30,13,23
2,28
2,28,31
1,28,31,30
1,28,31,30,20
0,28,31,30,20,0
0,28,31,30,20,0,1
0,28,31,30,20,0,1,14
0,28,31,30,20,0,1,14,13
0,28,31,30,20,0,1,14,13,11
0,28,31,30,20,0,1,14,13,11,6
0,28,31,30,20,0,1,14,13,11,6,20
2,32
2,32,28
1,32,28,17
1,32,28,17,29
1,32,28,17,29,19
1,32,28,17,29,19,27
1,32,28,17,29,19,27,1
0,32,28,17,29,19,27,1,23
0,32,28,17,29,19,27,1,23,2
0,32,28,17,29,19,27,1,23,2,28
0,32,28,17,29,19,27,1,23,2,28,31
