0,2
0,2,18
0,2,18,19
0,2,18,19,12
0,2,18,19,12,8
0,2,18,19,12,8,20
0,2,18,19,12,8,20,32
3,5
3,5,5
3,5,5,20
3,5,5,20,20
3,5,5,20,20,2
3,5,5,20,20,2,31
3,5,5,20,20,2,31,25
4,30
5,30,30
4,30,30,19
3,30,30,19,18
2,30,30,19,18,20
2,30,30,19,18,20,31
3,30,30,19,18,20,31,27
3,5
3,5,8
3,5,8,8
3,5,8,8,27
2,5,8,8,27,27
2,5,8,8,27,27,31
2,5,8,8,27,27,31,28
