3,18
3,18,33
2,18,33,14
2,18,33,14,22
2,18,33,14,22,29
4,17
3,17,28
3,17,28,32
2,17,28,32,33
1,17,28,32,33,14
1,17,28,32,33,14,19
2,31
1,31,32
1,31,32,17
1,31,32,17,0
0,31,32,17,0,19
3,8
3,8,33
3,8,33,20
2,8,33,20,3
2,8,33,20,3,31
