2,32
2,32,18
2,32,18,8
2,32,18,8,18
2,32,18,8,18,31
2,32,18,8,18,31,17
2,32,18,8,18,31,17,11
1,32,18,8,18,31,17,11,23
0,32,18,8,18,31,17,11,23,25
0,32,18,8,18,31,17,11,23,25,7
0,32,18,8,18,31,17,11,23,25,7,7
3,26
3,26,24
3,26,24,28
2,26,24,28,32
2,26,24,28,32,12
2,26,24,28,32,12,6
2,26,24,28,32,12,6,13
2,26,24,28,32,12,6,13,13
2,26,24,28,32,12,6,13,13,5
2,26,24,28,32,12,6,13,13,5,12
2,26,24,28,32,12,6,13,13,5,12,7
2,26,24,28,32,12,6,13,13,5,12,7,26
3,8
2,8,31
1,8,31,28
1,8,31,28,3
1,8,31,28,3,32
1,8,31,28,3,32,4
1,8,31,28,3,32,4,17
1,8,31,28,3,32,4,17,15
1,8,31,28,3,32,4,17,15,19
1,8,31,28,3,32,4,17,15,19,3
1,8,31,28,3,32,4,17,15,19,3,26
1,8,31,28,3,32,4,17,15,19,3,26,11
3,33
3,33,31
3,33,31,23
2,33,31,23,14
2,33,31,23,14,8
2,33,31,23,14,8,6
2,33,31,23,14,8,6,20
2,33,31,23,14,8,6,20,21
2,33,31,23,14,8,6,20,21,8
2,33,31,23,14,8,6,20,21,8,11
3,33,31,23,14,8,6,20,21,8,11,18
3,33,31,23,14,8,6,20,21,8,11,18,18
3,29
3,29,27
2,29,27,31
2,29,27,31,16
2,29,27,31,16,32
2,29,27,31,16,32,26
2,29,27,31,16,32,26,33
2,29,27,31,16,32,26,33,26
2,29,27,31,16,32,26,33,26,16
3,29,27,31,16,32,26,33,26,16,7
3,30
2,30,29
2,30,29,32
2,30,29,32,1
2,30,29,32,1,17
2,30,29,32,1,17,32
2,30,29,32,1,17,32,32
1,30,29,32,1,17,32,32,15
0,30,29,32,1,17,32,32,15,24
4,26
3,26,27
2,26,27,30
2,26,27,30,3
2,26,27,30,3,19
2,26,27,30,3,19,17
3,26,27,30,3,19,17,33
2,26,27,30,3,19,17,33,15
1,26,27,30,3,19,17,33,15,33
3,29
3,29,33
2,29,33,25
2,29,33,25,28
2,29,33,25,28,26
1,29,33,25,28,26,7
0,29,33,25,28,26,7,16
0,29,33,25,28,26,7,16,27
0,29,33,25,28,26,7,16,27,31
0,29,33,25,28,26,7,16,27,31,14
5,13
5,13,19
5,13,19,7
4,13,19,7,16
2,29
2,29,31
1,29,31,8
0,29,31,8,11
0,29,31,8,11,1
3,18
2,18,2
2,18,2,27
2,18,2,27,5
1,18,2,27,5,15
3,30
2,30,27
2,30,27,33
2,30,27,33,10
4,17
3,17,33
3,17,33,31
3,17,33,31,29
3,17,33,31,29,28
3,17,33,31,29,28,25
3,17,33,31,29,28,25,7
2,17,33,31,29,28,25,7,10
2,17,33,31,29,28,25,7,10,28
4,17
4,17,26
3,17,26,29
3,17,26,29,27
3,17,26,29,27,9
3,17,26,29,27,9,10
3,17,26,29,27,9,10,6
3,17,26,29,27,9,10,6,4
2,17,26,29,27,9,10,6,4,22
2,32
1,32,5
1,32,5,19
1,32,5,19,0
1,32,5,19,0,29
1,32,5,19,0,29,15
1,32,5,19,0,29,15,30
1,32,5,19,0,29,15,30,4
0,32,5,19,0,29,15,30,4,1
5,27
4,27,30
3,27,30,32
3,27,30,32,27
2,27,30,32,27,26
2,27,30,32,27,26,31
1,27,30,32,27,26,31,16
1,27,30,32,27,26,31,16,0
1,27,30,32,27,26,31,16,0,9
