4,9
3,18
4,18
4,18,26
3,18,26,28
3,18,26,28,27
3,18,26,28,27,8
3,18,26,28,27,8,16
2,18,26,28,27,8,16,24
2,18,26,28,27,8,16,24,9
2,18,26,28,27,8,16,24,9,30
1,18,26,28,27,8,16,24,9,30,24
2,18,26,28,27,8,16,24,9,30,24,21
3,18,26,28,27,8,16,24,9,30,24,21,10
4,30
4,30,29
3,30,29,18
3,30,29,18,33
2,30,29,18,33,1
2,30,29,18,33,1,11
2,30,29,18,33,1,11,13
2,30,29,18,33,1,11,13,23
1,30,29,18,33,1,11,13,23,4
0,30,29,18,33,1,11,13,23,4,4
0,30,29,18,33,1,11,13,23,4,4,18
0,30,29,18,33,1,11,13,23,4,4,18,16
4,29
4,29,30
4,29,30,31
3,29,30,31,33
3,29,30,31,33,25
3,29,30,31,33,25,12
2,29,30,31,33,25,12,8
2,29,30,31,33,25,12,8,23
2,29,30,31,33,25,12,8,23,7
3,29,30,31,33,25,12,8,23,7,4
2,29,30,31,33,25,12,8,23,7,4,1
2,29,30,31,33,25,12,8,23,7,4,1,16
3,29
3,29,31
2,29,31,33
2,29,31,33,30
2,29,31,33,30,1
2,29,31,33,30,1,9
1,29,31,33,30,1,9,22
1,29,31,33,30,1,9,22,31
0,29,31,33,30,1,9,22,31,12
0,29,31,33,30,1,9,22,31,12,24
0,29,31,33,30,1,9,22,31,12,24,28
0,29,31,33,30,1,9,22,31,12,24,28,10
4,28
3,28,31
3,28,31,29
3,28,31,29,24
2,28,31,29,24,26
1,28,31,29,24,26,2
1,28,31,29,24,26,2,17
1,28,31,29,24,26,2,17,5
1,28,31,29,24,26,2,17,5,24
0,28,31,29,24,26,2,17,5,24,8
0,28,31,29,24,26,2,17,5,24,8,7
0,28,31,29,24,26,2,17,5,24,8,7,11
5,9
5,9,30
4,9,30,25
3,9,30,25,33
3,9,30,25,33,27
3,9,30,25,33,27,28
2,9,30,25,33,27,28,20
2,9,30,25,33,27,28,20,32
2,9,30,25,33,27,28,20,32,1
1,9,30,25,33,27,28,20,32,1,1
2,9,30,25,33,27,28,20,32,1,1,0
2,9,30,25,33,27,28,20,32,1,1,0,0
2,31
1,31,10
1,31,10,29
1,31,10,29,30
1,31,10,29,30,31
1,31,10,29,30,31,16
1,31,10,29,30,31,16,6
1,31,10,29,30,31,16,6,18
1,31,10,29,30,31,16,6,18,17
1,31,10,29,30,31,16,6,18,17,25
1,31,10,29,30,31,16,6,18,17,25,17
0,31,10,29,30,31,16,6,18,17,25,17,21
3,28
3,28,8
2,28,8,33
2,28,8,33,27
2,28,8,33,27,18
2,28,8,33,27,18,0
2,28,8,33,27,18,0,24
2,28,8,33,27,18,0,24,32
2,28,8,33,27,18,0,24,32,33
2,28,8,33,27,18,0,24,32,33,5
2,28,8,33,27,18,0,24,32,33,5,27
1,28,8,33,27,18,0,24,32,33,5,27,17
3,30
2,30,31
2,30,31,27
2,30,31,27,30
2,30,31,27,30,26
2,30,31,27,30,26,9
2,30,31,27,30,26,9,30
1,30,31,27,30,26,9,30,3
1,30,31,27,30,26,9,30,3,24
1,30,31,27,30,26,9,30,3,24,3
0,30,31,27,30,26,9,30,3,24,3,18
0,30,31,27,30,26,9,30,3,24,3,18,12
0,30,31,27,30,26,9,30,3,24,3,18,12,23
0,30,31,27,30,26,9,30,3,24,3,18,12,23,4
4,30
3,30,16
2,30,16,27
2,30,16,27,9
3,30,16,27,9,25
3,30,16,27,9,25,26
3,30,16,27,9,25,26,29
2,30,16,27,9,25,26,29,29
3,30,16,27,9,25,26,29,29,24
2,30,16,27,9,25,26,29,29,24,24
2,30,16,27,9,25,26,29,29,24,24,11
2,30,16,27,9,25,26,29,29,24,24,11,18
2,30,16,27,9,25,26,29,29,24,24,11,18,23
2,30,16,27,9,25,26,29,29,24,24,11,18,23,19
2,28
2,28,18
1,28,18,8
1,28,18,8,31
2,28,18,8,31,25
3,28,18,8,31,25,0
3,28,18,8,31,25,0,0
3,28,18,8,31,25,0,0,0
3,28,18,8,31,25,0,0,0,2
3,28,18,8,31,25,0,0,0,2,9
3,28,18,8,31,25,0,0,0,2,9,11
3,28,18,8,31,25,0,0,0,2,9,11,12
3,28,18,8,31,25,0,0,0,2,9,11,12,23
3,28
2,28,31
1,28,31,33
1,28,31,33,25
0,28,31,33,25,0
0,28,31,33,25,0,9
0,28,31,33,25,0,9,4
0,28,31,33,25,0,9,4,17
0,28,31,33,25,0,9,4,17,2
0,28,31,33,25,0,9,4,17,2,33
0,28,31,33,25,0,9,4,17,2,33,11
0,28,31,33,25,0,9,4,17,2,33,11,33
0,28,31,33,25,0,9,4,17,2,33,11,33,31
0,28,31,33,25,0,9,4,17,2,33,11,33,31,29
4,0
4,0,8
3,0,8,27
2,0,8,27,31
2,0,8,27,31,23
2,0,8,27,31,23,32
1,0,8,27,31,23,32,20
0,0,8,27,31,23,32,20,19
