2,30
2,30,18
1,30,18,27
1,30,18,27,20
1,30,18,27,20,28
0,30,18,27,20,28,12
0,30,18,27,20,28,12,23
0,30,18,27,20,28,12,23,27
0,30,18,27,20,28,12,23,27,28
2,32
2,32,30
2,32,30,8
2,32,30,8,8
2,32,30,8,8,16
1,32,30,8,8,16,27
1,32,30,8,8,16,27,0
1,32,30,8,8,16,27,0,0
1,32,30,8,8,16,27,0,0,33
3,8
2,8,28
2,8,28,11
2,8,28,11,19
1,8,28,11,19,14
1,8,28,11,19,14,29
2,8,28,11,19,14,29,32
1,8,28,11,19,14,29,32,32
1,8,28,11,19,14,29,32,32,18
1,29
1,29,30
1,29,30,10
1,29,30,10,25
1,29,30,10,25,23
1,29,30,10,25,23,28
1,29,30,10,25,23,28,17
1,29,30,10,25,23,28,17,22
1,29,30,10,25,23,28,17,22,15
