4,28
3,28,33
2,28,33,27
1,28,33,27,16
1,28,33,27,16,16
1,28,33,27,16,16,15
0,28,33,27,16,16,15,7
0,28,33,27,16,16,15,7,14
0,28,33,27,16,16,15,7,14,3
0,28,33,27,16,16,15,7,14,3,33
0,28,33,27,16,16,15,7,14,3,33,29
0,28,33,27,16,16,15,7,14,3,33,29,4
4,29
4,29,30
3,29,30,8
3,29,30,8,9
3,29,30,8,9,32
2,29,30,8,9,32,15
2,29,30,8,9,32,15,10
1,29,30,8,9,32,15,10,15
1,29,30,8,9,32,15,10,15,30
0,29,30,8,9,32,15,10,15,30,1
0,29,30,8,9,32,15,10,15,30,1,18
0,29,30,8,9,32,15,10,15,30,1,18,16
4,18
4,18,18
3,18,18,33
3,18,18,33,30
3,18,18,33,30,28
2,18,18,33,30,28,19
1,18,18,33,30,28,19,16
1,18,18,33,30,28,19,16,19
1,18,18,33,30,28,19,16,19,7
2,18,18,33,30,28,19,16,19,7,1
2,18,18,33,30,28,19,16,19,7,1,1
2,18,18,33,30,28,19,16,19,7,1,1,27
3,28
3,28,25
3,28,25,17
2,28,25,17,14
2,28,25,17,14,26
1,28,25,17,14,26,2
1,28,25,17,14,26,2,27
1,28,25,17,14,26,2,27,17
1,28,25,17,14,26,2,27,17,6
1,28,25,17,14,26,2,27,17,6,1
1,28,25,17,14,26,2,27,17,6,1,15
2,28,25,17,14,26,2,27,17,6,1,15,8
