3,30
2,30,28
2,30,28,33
1,30,28,33,7
1,30,28,33,7,14
1,30,28,33,7,14,8
1,30,28,33,7,14,8,7
1,30,28,33,7,14,8,7,10
1,30,28,33,7,14,8,7,10,22
1,30,28,33,7,14,8,7,10,22,18
1,30,28,33,7,14,8,7,10,22,18,25
3,30
2,30,13
2,30,13,6
2,30,13,6,11
2,30,13,6,11,12
2,30,13,6,11,12,2
2,30,13,6,11,12,2,13
2,30,13,6,11,12,2,13,1
1,30,13,6,11,12,2,13,1,23
0,30,13,6,11,12,2,13,1,23,16
6,30
5,30,28
4,30,28,32
3,30,28,32,15
2,30,28,32,15,5
2,30,28,32,15,5,12
2,30,28,32,15,5,12,6
2,30,28,32,15,5,12,6,9
2,30,28,32,15,5,12,6,9,14
2,30,28,32,15,5,12,6,9,14,27
4,27
3,27,32
3,27,32,31
2,27,32,31,26
2,27,32,31,26,32
2,27,32,31,26,32,16
2,27,32,31,26,32,16,31
2,27,32,31,26,32,16,31,30
2,27,32,31,26,32,16,31,30,33
2,27,32,31,26,32,16,31,30,33,0
4,31
3,31,2
2,31,2,8
1,31,2,8,13
1,31,2,8,13,28
1,31,2,8,13,28,4
2,31
2,31,21
2,31,21,28
1,31,21,28,13
0,31,21,28,13,4
0,31,21,28,13,4,33
3,0
2,0,28
2,0,28,30
2,0,28,30,30
2,0,28,30,30,19
2,0,28,30,30,19,30
1,0,28,30,30,19,30,24
2,31
2,31,32
2,31,32,10
2,31,32,10,9
2,31,32,10,9,9
2,31,32,10,9,9,21
