3,8
3,8,29
3,8,29,28
3,8,29,28,26
2,8,29,28,26,31
2,8,29,28,26,31,32
2,8,29,28,26,31,32,29
2,8,29,28,26,31,32,29,0
2,8,29,28,26,31,32,29,0,11
2,8,29,28,26,31,32,29,0,11,3
2,8,29,28,26,31,32,29,0,11,3,1
2,8,29,28,26,31,32,29,0,11,3,1,3
2,8,29,28,26,31,32,29,0,11,3,1,3,16
1,8,29,28,26,31,32,29,0,11,3,1,3,16,17
1,8,29,28,26,31,32,29,0,11,3,1,3,16,17,27
1,8,29,28,26,31,32,29,0,11,3,1,3,16,17,27,7
2,8,29,28,26,31,32,29,0,11,3,1,3,16,17,27,7,22
2,33
2,33,31
2,33,31,20
2,33,31,20,16
1,33,31,20,16,26
1,33,31,20,16,26,16
1,33,31,20,16,26,16,32
1,33,31,20,16,26,16,32,0
1,33,31,20,16,26,16,32,0,8
1,33,31,20,16,26,16,32,0,8,31
1,33,31,20,16,26,16,32,0,8,31,29
1,33,31,20,16,26,16,32,0,8,31,29,7
0,33,31,20,16,26,16,32,0,8,31,29,7,4
0,33,31,20,16,26,16,32,0,8,31,29,7,4,2
0,33,31,20,16,26,16,32,0,8,31,29,7,4,2,32
0,33,31,20,16,26,16,32,0,8,31,29,7,4,2,32,4
0,33,31,20,16,26,16,32,0,8,31,29,7,4,2,32,4,22
0,33,31,20,16,26,16,32,0,8,31,29,7,4,2,32,4,22,25
3,17
3,17,1
2,17,1,18
2,17,1,18,19
2,17,1,18,19,10
2,17,1,18,19,10,31
2,17,1,18,19,10,31,6
2,17,1,18,19,10,31,6,22
1,17,1,18,19,10,31,6,22,16
1,17,1,18,19,10,31,6,22,16,23
0,17,1,18,19,10,31,6,22,16,23,2
0,17,1,18,19,10,31,6,22,16,23,2,7
0,17,1,18,19,10,31,6,22,16,23,2,7,18
0,17,1,18,19,10,31,6,22,16,23,2,7,18,10
0,17,1,18,19,10,31,6,22,16,23,2,7,18,10,13
0,17,1,18,19,10,31,6,22,16,23,2,7,18,10,13,1
0,17,1,18,19,10,31,6,22,16,23,2,7,18,10,13,1,7
0,17,1,18,19,10,31,6,22,16,23,2,7,18,10,13,1,7,33
1,26
1,26,19
1,26,19,27
1,26,19,27,20
1,26,19,27,20,25
1,26,19,27,20,25,25
0,26,19,27,20,25,25,17
0,26,19,27,20,25,25,17,21
0,26,19,27,20,25,25,17,21,24
0,26,19,27,20,25,25,17,21,24,32
0,26,19,27,20,25,25,17,21,24,32,27
0,26,19,27,20,25,25,17,21,24,32,27,26
0,26,19,27,20,25,25,17,21,24,32,27,26,29
0,26,19,27,20,25,25,17,21,24,32,27,26,29,10
0,26,19,27,20,25,25,17,21,24,32,27,26,29,10,18
